accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2022010354514,2022,010354514,508982,178508,-0.431508,51.495022,1,3,2,1,13/01/2022,5,19:35,-1,E09000017,E09000017,5,0,6,30,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01002490
2022010354517,2022,010354517,524648,183198,-0.204294,51.533938,1,3,2,1,13/01/2022,5,14:28,-1,E09000005,E09000005,5,0,6,20,0,-1,0,-1,0,1,1,1,1,5,0,1,1,2,E01000551
2022010354521,2022,010354521,543941,182831,0.073528,51.526055,1,3,2,1,13/01/2022,5,15:40,-1,E09000025,E09000025,3,406,3,50,0,-1,0,-1,0,0,4,1,1,0,0,2,1,2,E01003535
2022010354525,2022,010354525,539161,194657,0.009353,51.633519,1,3,2,1,09/01/2022,1,00:48,-1,E09000031,E09000031,6,0,6,20,3,4,3,1069,9,1,4,1,1,0,0,1,3,2,E01004352
2022010354526,2022,010354526,513002,176584,-0.374239,51.476941,1,3,2,3,13/01/2022,5,19:11,-1,E09000018,E09000018,3,3063,6,30,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01002621
2022010354527,2022,010354527,525904,165046,-0.192649,51.370526,1,2,1,1,13/01/2022,5,15:00,-1,E09000029,E09000029,5,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004149
2022010354530,2022,010354530,521086,185211,-0.254931,51.552803,1,3,2,1,13/01/2022,5,17:45,-1,E09000005,E09000005,4,4557,7,20,5,4,3,406,0,0,1,9,9,0,0,1,3,2,E01000601
2022010354532,2022,010354532,519786,180232,-0.275364,51.508333,1,3,2,1,10/01/2022,2,13:15,-1,E09000009,E09000009,6,0,6,20,1,4,6,0,0,0,1,1,1,0,0,1,3,2,E01001351
2022010354535,2022,010354535,553641,182086,0.212921,51.516808,1,3,2,1,13/01/2022,5,20:10,-1,E09000016,E09000016,3,1306,6,40,0,-1,0,-1,0,0,6,1,1,0,0,2,1,2,E01002344
2022010354537,2022,010354537,517950,183674,-0.300655,51.539653,1,3,2,1,13/01/2022,5,20:08,-1,E09000005,E09000005,3,4005,3,30,6,2,3,4005,2,5,4,1,2,0,0,1,1,2,E01000472
2022010354538,2022,010354538,510731,176647,-0.406907,51.477956,1,3,2,1,13/01/2022,5,18:35,-1,E09000018,E09000018,6,0,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01002585
2022010354540,2022,010354540,521988,183206,-0.242622,51.53459,1,3,1,1,12/01/2022,4,16:58,-1,E09000005,E09000005,3,404,9,30,99,9,6,0,9,9,5,1,2,9,9,1,3,2,E01033455
2022010354547,2022,010354547,523706,187821,-0.216243,51.575692,1,3,2,1,13/01/2022,5,18:00,-1,E09000003,E09000003,3,41,3,40,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01000221
2022010354550,2022,010354550,531541,186856,-0.103605,51.565248,1,3,2,1,11/01/2022,3,22:15,-1,E09000012,E09000012,3,503,9,20,6,2,6,0,9,9,4,9,9,9,9,1,3,2,E01001718
2022010354551,2022,010354551,510487,176808,-0.410368,51.479451,1,2,1,1,13/01/2022,5,18:40,-1,E09000018,E09000018,3,4,3,40,6,2,3,4,0,5,4,1,2,0,0,1,1,2,E01002583
2022010354555,2022,010354555,542308,187392,0.051848,51.567452,1,3,2,2,13/01/2022,5,22:57,-1,E09000026,E09000026,3,406,3,50,0,-1,0,-1,0,0,4,1,2,0,0,2,1,2,E01003693
2022010354556,2022,010354556,537215,163692,-0.030776,51.355741,1,2,2,1,13/01/2022,5,17:33,-1,E09000008,E09000008,5,0,6,30,0,-1,0,-1,0,4,4,8,1,0,0,2,1,2,E01001065
2022010354557,2022,010354557,543926,182748,0.073278,51.525313,1,3,2,1,13/01/2022,5,22:55,-1,E09000025,E09000025,3,13,3,50,0,-1,0,-1,0,0,4,1,1,0,0,2,1,2,E01003535
2022010354558,2022,010354558,523575,187901,-0.218105,51.576439,1,3,1,1,13/01/2022,5,22:35,-1,E09000003,E09000003,3,41,3,40,1,4,3,406,0,0,4,1,1,5,0,1,1,2,E01000221
2022010354560,2022,010354560,534364,191666,-0.061062,51.607806,1,3,2,2,13/01/2022,5,23:25,-1,E09000014,E09000014,5,0,6,20,6,4,6,0,0,0,4,1,2,0,0,1,1,2,E01002036
2022010354561,2022,010354561,531203,166027,-0.116205,51.378144,1,3,2,1,13/01/2022,5,22:15,-1,E09000008,E09000008,6,0,9,30,99,9,6,0,9,9,7,9,9,9,9,1,3,2,E01001010
2022010354562,2022,010354562,533427,182233,-0.078163,51.523261,1,3,2,1,13/01/2022,5,12:27,-1,E09000012,E09000012,6,0,9,20,99,9,3,1202,9,9,1,1,1,9,9,1,3,2,E01033708
2022010354564,2022,010354564,540460,181734,0.022947,51.517074,1,3,2,1,13/01/2022,5,11:30,-1,E09000025,E09000025,6,0,9,30,0,-1,0,-1,0,9,1,7,4,0,0,1,3,2,E01003508
2022010354565,2022,010354565,527917,170552,-0.161764,51.419559,1,3,3,2,13/01/2022,5,22:05,-1,E09000024,E09000024,3,217,6,20,3,4,6,0,0,1,4,1,1,0,0,1,1,2,E01003393
2022010354571,2022,010354571,533099,197803,-0.076987,51.663255,1,3,2,1,13/01/2022,5,17:30,-1,E09000010,E09000010,5,0,6,30,1,4,5,0,0,1,4,1,1,0,0,1,1,2,E01001407
2022010354573,2022,010354573,530230,172566,-0.127779,51.437133,1,3,2,1,13/01/2022,5,19:18,-1,E09000022,E09000022,3,23,6,30,3,2,6,0,0,0,4,1,1,0,0,1,1,2,E01003117
2022010354574,2022,010354574,527940,181844,-0.157349,51.521034,1,3,2,1,13/01/2022,5,21:45,-1,E09000033,E09000033,3,41,6,30,3,2,6,0,0,0,7,9,1,0,0,1,1,2,E01004660
2022010354576,2022,010354576,536028,192281,-0.036809,51.612934,1,3,2,1,13/01/2022,5,13:19,-1,E09000010,E09000010,3,406,1,30,1,4,6,0,0,0,1,1,1,0,0,2,1,2,E01001427
2022010354580,2022,010354580,510856,180255,-0.403975,51.51036,1,3,2,1,14/01/2022,6,07:10,-1,E09000017,E09000017,3,312,3,40,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01002507
2022010354581,2022,010354581,541114,174296,0.029396,51.450074,1,3,2,2,14/01/2022,6,07:00,-1,E09000011,E09000011,3,205,1,30,1,4,3,20,0,0,1,1,1,0,0,1,1,2,E01001660
2022010354584,2022,010354584,529590,166777,-0.139095,51.385254,1,3,2,1,14/01/2022,6,06:45,-1,E09000029,E09000029,4,272,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,2,E01004076
2022010354588,2022,010354588,517044,177872,-0.315637,51.487696,1,2,2,1,14/01/2022,6,06:45,-1,E09000018,E09000018,3,4,2,30,9,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002565
2022010354590,2022,010354590,523505,187895,-0.219116,51.576401,1,2,3,1,14/01/2022,6,07:18,-1,E09000003,E09000003,3,406,3,40,0,-1,0,-1,0,0,1,1,1,0,3,1,1,2,E01000307
2022010354594,2022,010354594,531412,184296,-0.106421,51.542272,1,3,2,1,14/01/2022,6,08:35,-1,E09000019,E09000019,4,515,6,20,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01002792
2022010354596,2022,010354596,518610,193097,-0.287963,51.624203,1,3,2,1,14/01/2022,6,09:21,-1,E09000003,E09000003,3,41,3,50,1,4,3,410,0,0,1,1,2,0,0,2,1,2,E01000188
2022010354597,2022,010354597,525746,189854,-0.186093,51.593511,1,3,2,1,14/01/2022,6,08:43,-1,E09000003,E09000003,3,406,3,40,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000210
2022010354600,2022,010354600,512287,172410,-0.385854,51.439567,1,3,2,1,14/01/2022,6,09:52,-1,E09000018,E09000018,3,312,3,30,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002606
2022010354601,2022,010354601,527377,176336,-0.167446,51.471661,1,3,2,1,14/01/2022,6,07:30,-1,E09000032,E09000032,3,3205,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004540
2022010354604,2022,010354604,558452,188536,0.285102,51.573429,1,3,1,1,14/01/2022,6,06:30,-1,E09000016,E09000016,1,25,1,30,1,2,3,127,0,0,4,8,4,0,0,2,3,1,E01002252
2022010354610,2022,010354610,526325,192824,-0.17667,51.620072,1,3,1,1,14/01/2022,6,11:00,-1,E09000003,E09000003,3,1000,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01000320
2022010354611,2022,010354611,534022,174642,-0.072471,51.454905,1,3,2,1,09/01/2022,1,15:45,-1,E09000028,E09000028,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,3,2,E01003955
2022010354620,2022,010354620,540553,166073,0.018071,51.376322,1,3,3,1,14/01/2022,6,07:30,-1,E09000006,E09000006,4,265,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,2,E01000765
2022010354627,2022,010354627,533852,190280,-0.06898,51.595473,1,3,3,1,14/01/2022,6,11:30,-1,E09000014,E09000014,3,1010,6,20,9,4,6,0,0,5,1,1,1,0,0,1,1,2,E01001979
2022010354628,2022,010354628,533048,195355,-0.078655,51.641269,1,3,1,1,14/01/2022,6,11:30,-1,E09000010,E09000010,3,105,6,30,8,4,6,0,0,0,1,8,1,0,0,1,1,2,E01001405
2022010354633,2022,010354633,530340,172867,-0.126087,51.439812,1,3,3,1,14/01/2022,6,11:25,-1,E09000022,E09000022,3,23,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003131
2022010354635,2022,010354635,533854,190267,-0.068956,51.595356,1,3,2,1,14/01/2022,6,06:50,-1,E09000014,E09000014,3,1010,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01001979
2022010354636,2022,010354636,513795,185220,-0.36004,51.5544,1,2,1,1,13/01/2022,5,09:41,-1,E09000009,E09000009,3,312,6,20,8,4,6,0,0,0,1,8,1,0,0,1,3,2,E01001315
2022010354639,2022,010354639,540571,164883,0.01786,51.365624,1,3,2,2,14/01/2022,6,08:21,-1,E09000006,E09000006,6,0,6,40,5,4,6,0,0,0,1,1,1,0,0,2,1,2,E01000759
2022010354640,2022,010354640,544415,184636,0.081096,51.542153,1,3,1,1,14/01/2022,6,14:00,-1,E09000002,E09000002,3,123,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000009
2022010354642,2022,010354642,520682,190411,-0.25897,51.599623,1,3,2,7,14/01/2022,6,12:30,-1,E09000003,E09000003,6,0,6,30,0,-1,0,-1,0,1,1,1,1,0,0,1,3,2,E01000131
2022010354645,2022,010354645,513746,184875,-0.360858,51.55131,1,3,3,2,13/01/2022,5,10:00,-1,E09000009,E09000009,3,312,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,2,E01001316
2022010354646,2022,010354646,528531,195206,-0.143949,51.640979,1,3,2,1,14/01/2022,6,10:25,-1,E09000010,E09000010,3,111,6,20,9,4,6,0,0,1,1,1,2,0,0,1,1,2,E01000172
2022010354651,2022,010354651,516189,173505,-0.32938,51.448623,1,3,2,1,14/01/2022,6,11:50,-1,E09000027,E09000027,3,310,6,20,3,2,5,0,0,5,1,9,9,0,0,1,3,2,E01003897
2022010354654,2022,010354654,529095,167735,-0.145856,51.393976,1,3,2,1,13/01/2022,5,12:25,-1,E09000024,E09000024,3,236,6,20,6,2,4,272,9,9,1,1,2,9,0,1,3,2,E01003375
2022010354655,2022,010354655,531033,190376,-0.109618,51.596998,1,3,2,1,14/01/2022,6,13:20,-1,E09000014,E09000014,3,105,2,20,9,2,3,105,0,1,1,1,1,0,0,1,3,2,E01002029
2022010354659,2022,010354659,510085,187203,-0.41291,51.572959,1,3,2,1,13/01/2022,5,17:30,-1,E09000017,E09000017,5,0,6,20,9,4,6,0,0,0,4,9,9,0,0,1,3,2,E01002470
2022010354660,2022,010354660,532543,176509,-0.093045,51.472031,1,3,3,1,14/01/2022,6,12:23,-1,E09000028,E09000028,3,215,7,20,5,2,4,239,0,5,1,1,1,0,9,1,3,2,E01003076
2022010354664,2022,010354664,548443,188741,0.140869,51.577993,1,3,2,1,14/01/2022,6,15:20,-1,E09000002,E09000002,6,0,6,30,3,4,3,1112,0,0,1,2,2,0,0,1,1,2,E01000031
2022010354665,2022,010354665,518442,192635,-0.290545,51.620086,1,3,2,1,13/01/2022,5,17:10,-1,E09000003,E09000003,6,0,6,20,3,4,3,5,9,9,4,1,1,0,0,1,3,2,E01000189
2022010354668,2022,010354668,527385,175125,-0.167767,51.460776,1,3,2,1,14/01/2022,6,16:30,-1,E09000032,E09000032,3,3,6,20,0,-1,0,-1,0,4,4,8,2,0,0,1,1,2,E01004552
2022010354671,2022,010354671,533057,182947,-0.083223,51.529765,1,3,2,1,14/01/2022,6,08:30,-1,E09000012,E09000012,5,0,6,20,6,4,4,101,0,0,1,8,1,0,0,1,3,2,E01001784
2022010354673,2022,010354673,541163,184046,0.033997,51.537674,1,3,2,1,14/01/2022,6,15:18,-1,E09000025,E09000025,4,167,6,30,9,4,4,165,0,0,1,9,1,0,1,1,1,2,E01003569
2022010354675,2022,010354675,530991,192081,-0.109587,51.61233,1,2,2,2,14/01/2022,6,17:11,-1,E09000010,E09000010,3,406,6,30,6,2,3,105,0,5,4,1,1,0,0,1,1,2,E01001501
2022010354677,2022,010354677,537885,174408,-0.016999,51.451875,1,3,2,1,14/01/2022,6,14:20,-1,E09000023,E09000023,3,21,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003322
2022010354679,2022,010354679,520911,181143,-0.258849,51.516281,1,3,1,2,14/01/2022,6,15:40,-1,E09000009,E09000009,3,40,6,40,99,9,6,0,9,9,1,1,1,0,0,1,3,2,E01001238
2022010354682,2022,010354682,531027,172690,-0.116273,51.438063,1,3,2,1,12/01/2022,4,16:00,-1,E09000022,E09000022,6,0,2,30,99,4,6,0,0,9,5,1,1,0,0,1,3,2,E01003134
2022010354683,2022,010354683,526694,182098,-0.175207,51.523597,1,3,2,1,14/01/2022,6,16:13,-1,E09000033,E09000033,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01033598
2022010354685,2022,010354685,524214,170243,-0.215098,51.417605,1,3,2,1,13/01/2022,5,15:30,-1,E09000024,E09000024,4,235,6,30,99,9,6,0,0,0,1,1,1,0,0,1,3,2,E01003404
2022010354686,2022,010354686,520344,178930,-0.267771,51.496513,1,3,2,1,14/01/2022,6,15:47,-1,E09000009,E09000009,6,0,9,20,3,4,6,0,9,9,1,1,1,0,0,1,3,2,E01001380
2022010354687,2022,010354687,526477,191598,-0.174918,51.60902,1,3,2,1,10/01/2022,2,06:50,-1,E09000003,E09000003,3,1000,6,30,3,4,6,0,0,4,4,2,2,0,0,1,3,2,E01000318
2022010354689,2022,010354689,537827,175865,-0.017266,51.464982,1,3,1,1,14/01/2022,6,13:27,-1,E09000023,E09000023,3,20,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01003296
2022010354690,2022,010354690,517673,178219,-0.306467,51.490684,1,3,2,1,14/01/2022,6,16:57,-1,E09000018,E09000018,3,4,3,40,3,2,6,0,0,0,4,1,2,0,0,1,1,2,E01002565
2022010354691,2022,010354691,527168,181645,-0.168542,51.51942,1,3,1,1,14/01/2022,6,10:20,-1,E09000033,E09000033,3,4205,2,20,0,-1,0,-1,9,0,1,8,1,0,0,1,3,2,E01004661
2022010354693,2022,010354693,531039,164465,-0.119136,51.364144,1,3,2,1,14/01/2022,6,13:50,-1,E09000008,E09000008,4,271,6,30,0,-1,0,-1,0,5,1,1,1,0,0,1,3,2,E01001167
2022010354694,2022,010354694,547083,169164,0.113106,51.402443,1,3,2,2,14/01/2022,6,18:35,-1,E09000006,E09000006,3,224,7,30,9,4,6,0,0,0,4,2,1,0,0,1,1,2,E01000738
2022010354699,2022,010354699,526910,185385,-0.170911,51.553088,1,3,2,1,12/01/2022,4,17:45,-1,E09000007,E09000007,6,0,6,30,3,4,6,0,0,5,4,1,1,0,0,1,3,2,E01000897
2022010354702,2022,010354702,553242,186737,0.209198,51.558704,1,3,2,1,14/01/2022,6,17:45,-1,E09000016,E09000016,5,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,3,2,E01002363
2022010354703,2022,010354703,527431,181302,-0.164877,51.516278,1,3,2,1,01/01/2022,7,20:56,-1,E09000033,E09000033,3,5,6,20,99,9,6,0,0,9,4,1,9,0,0,1,3,2,E01004686
2022010354705,2022,010354705,532367,186534,-0.091816,51.562161,1,3,1,1,13/01/2022,5,17:30,-1,E09000012,E09000012,3,105,6,20,99,9,6,0,0,1,4,1,1,4,0,1,3,2,E01001719
2022010354706,2022,010354706,542889,182266,0.058145,51.521245,1,3,2,1,14/01/2022,6,18:09,-1,E09000025,E09000025,5,0,2,30,3,4,3,117,0,0,4,8,2,0,0,1,1,2,E01003540
2022010354707,2022,010354707,526940,177495,-0.173318,51.482175,1,2,2,1,13/01/2022,5,08:12,-1,E09000020,E09000020,3,3212,6,30,6,2,3,3220,0,4,1,1,1,0,0,1,1,2,E01002840
2022010354708,2022,010354708,533424,182214,-0.078213,51.523091,1,3,1,1,14/01/2022,6,19:16,-1,E09000012,E09000012,3,1202,6,20,7,2,3,10,2,4,4,1,1,0,0,1,1,2,E01033708
2022010354712,2022,010354712,525021,179273,-0.20031,51.498581,1,3,2,1,14/01/2022,6,16:15,-1,E09000020,E09000020,3,315,6,30,3,3,6,0,0,0,4,9,1,0,0,1,1,2,E01002817
2022010354713,2022,010354713,542024,189917,0.048773,51.590212,1,3,5,1,14/01/2022,6,18:36,-1,E09000026,E09000026,3,1400,3,40,9,2,5,0,0,0,4,1,1,0,0,1,1,2,E01003710
2022010354717,2022,010354717,528383,188248,-0.148633,51.578484,1,3,1,1,14/01/2022,6,16:06,-1,E09000014,E09000014,3,1,6,30,0,-1,0,-1,0,0,1,1,1,0,6,1,1,2,E01002011
2022010354719,2022,010354719,517714,180155,-0.305231,51.508076,1,3,2,1,14/01/2022,6,14:39,-1,E09000009,E09000009,4,455,6,20,5,4,6,0,0,1,1,1,1,0,0,1,1,2,E01001386
2022010354725,2022,010354725,536770,181765,-0.030188,51.518257,1,3,2,1,14/01/2022,6,20:00,-1,E09000030,E09000030,3,1205,6,30,3,4,3,1205,0,0,4,1,1,0,0,1,1,2,E01004271
2022010354728,2022,010354728,523929,182295,-0.214972,51.52598,1,3,2,1,14/01/2022,6,20:20,-1,E09000020,E09000020,4,450,6,20,2,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002852
2022010354729,2022,010354729,529651,170316,-0.136927,51.417045,1,3,1,1,14/01/2022,6,17:20,-1,E09000022,E09000022,4,272,2,20,9,2,6,0,0,0,4,1,1,0,0,1,1,2,E01003139
2022010354730,2022,010354730,551639,181513,0.183844,51.5122,1,3,1,2,14/01/2022,6,20:48,-1,E09000016,E09000016,3,13,6,40,0,-1,0,-1,0,0,4,1,1,0,0,2,1,2,E01002344
2022010354732,2022,010354732,520860,192830,-0.255568,51.621325,1,2,1,2,14/01/2022,6,14:13,-1,E09000003,E09000003,3,41,3,40,1,2,3,1,0,0,1,1,1,0,0,1,1,2,E01000232
2022010354734,2022,010354734,554400,189751,0.227213,51.585468,1,3,2,1,14/01/2022,6,19:25,-1,E09000016,E09000016,3,127,6,40,0,-1,0,-1,0,0,4,8,2,0,0,1,3,2,E01002268
2022010354735,2022,010354735,542928,174418,0.055533,51.450716,1,2,1,1,14/01/2022,6,16:00,-1,E09000011,E09000011,3,210,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001615
2022010354736,2022,010354736,529362,189814,-0.133936,51.592334,1,3,1,1,14/01/2022,6,16:37,-1,E09000014,E09000014,6,0,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01001966
2022010354739,2022,010354739,536328,197988,-0.030258,51.664144,1,3,2,1,14/01/2022,6,19:45,-1,E09000010,E09000010,6,0,9,30,8,9,6,0,9,9,1,9,9,9,9,1,3,2,E01001433
2022010354745,2022,010354745,519612,193234,-0.273449,51.625222,1,2,1,2,14/01/2022,6,21:40,-1,E09000003,E09000003,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000187
2022010354748,2022,010354748,533374,182673,-0.07876,51.527228,1,2,1,1,14/01/2022,6,22:30,-1,E09000012,E09000012,3,5201,3,20,6,2,3,10,0,1,4,7,1,0,0,1,1,2,E01033706
2022010354751,2022,010354751,534565,176773,-0.06385,51.473926,1,3,2,1,14/01/2022,6,18:40,-1,E09000028,E09000028,3,202,3,30,7,4,6,0,0,0,4,1,2,0,0,1,1,2,E01004005
2022010354753,2022,010354753,533091,200436,-0.076101,51.686917,1,3,3,3,14/01/2022,6,18:26,-1,E09000010,E09000010,1,25,3,70,0,-1,0,-1,0,0,6,1,4,0,0,2,1,1,E01001412
2022010354755,2022,010354755,529759,175479,-0.133484,51.463419,1,3,3,1,13/01/2022,5,06:20,-1,E09000022,E09000022,3,3,6,20,0,-1,0,-1,0,4,4,1,2,0,0,1,3,2,E01003054
2022010354758,2022,010354758,521239,178870,-0.254905,51.495782,1,2,1,1,14/01/2022,6,15:39,-1,E09000018,E09000018,4,409,1,30,2,4,4,491,2,1,1,1,1,0,0,1,1,2,E01002573
2022010354762,2022,010354762,532718,191502,-0.084879,51.606723,1,2,1,2,14/01/2022,6,20:15,-1,E09000014,E09000014,6,0,6,20,0,-1,0,-1,0,0,4,1,4,0,0,1,1,2,E01002091
2022010354763,2022,010354763,521583,178112,-0.250213,51.488896,1,3,2,1,14/01/2022,6,20:05,-1,E09000018,E09000018,3,316,3,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01002569
2022010354765,2022,010354765,540188,180748,0.018637,51.508281,1,3,2,1,14/01/2022,6,22:50,-1,E09000025,E09000025,6,0,6,30,0,-1,0,-1,0,0,4,1,2,0,0,1,1,2,E01033574
2022010354767,2022,010354767,540906,182655,0.029738,51.525239,1,2,2,1,14/01/2022,6,23:37,-1,E09000025,E09000025,3,112,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01003601
2022010354769,2022,010354769,533738,192030,-0.069958,51.611226,1,3,1,2,14/01/2022,6,05:35,-1,E09000010,E09000010,5,0,9,20,0,-1,0,-1,0,0,4,1,2,0,0,1,3,2,E01032574
2022010354770,2022,010354770,541493,171847,0.033869,51.427973,1,3,3,2,14/01/2022,6,17:40,-1,E09000023,E09000023,6,0,6,20,3,4,6,0,9,9,4,1,1,0,0,1,3,2,E01003266
2022010354773,2022,010354773,536650,188086,-0.029464,51.575087,1,3,2,1,15/01/2022,7,00:45,-1,E09000031,E09000031,3,1006,6,30,3,4,6,0,0,1,4,7,2,0,0,1,1,2,E01004449
2022010354776,2022,010354776,522190,184559,-0.239242,51.546706,1,3,2,3,14/01/2022,6,21:18,-1,E09000005,E09000005,5,0,6,30,0,-1,0,-1,0,1,4,1,2,0,0,1,1,2,E01000643
2022010354778,2022,010354778,523399,178678,-0.223872,51.49359,1,3,2,1,14/01/2022,6,23:30,-1,E09000013,E09000013,3,219,6,20,0,-1,0,-1,0,5,4,1,4,0,0,1,1,2,E01001898
2022010354779,2022,010354779,532876,187943,-0.083945,51.574703,1,3,5,1,15/01/2022,7,01:15,-1,E09000012,E09000012,3,107,6,20,9,4,5,0,0,0,4,7,2,0,0,1,1,2,E01001811
2022010354780,2022,010354780,548714,190673,0.145595,51.595281,1,3,2,1,14/01/2022,6,15:46,-1,E09000002,E09000002,5,0,6,30,8,4,6,0,0,0,1,9,2,0,0,1,1,2,E01000027
2022010354781,2022,010354781,538279,180635,-0.008897,51.507736,1,3,2,2,15/01/2022,7,02:35,-1,E09000030,E09000030,3,1206,7,30,5,4,3,1206,0,0,4,7,2,0,0,1,1,2,E01004219
2022010354787,2022,010354787,528516,179826,-0.149787,51.502768,1,3,2,1,14/01/2022,6,19:48,-1,E09000033,E09000033,3,4,1,30,1,2,5,0,0,5,4,1,1,0,0,1,3,2,E01004736
2022010354788,2022,010354788,537901,168931,-0.018899,51.402654,1,3,2,1,15/01/2022,7,04:02,-1,E09000006,E09000006,4,230,3,30,7,1,6,0,0,0,5,7,4,0,0,1,1,2,E01000770
2022010354789,2022,010354789,536879,177002,-0.030464,51.475429,1,3,1,1,14/01/2022,6,00:05,-1,E09000023,E09000023,3,2,2,30,9,2,6,0,0,4,4,1,1,0,0,1,1,2,E01003215
2022010354791,2022,010354791,526134,167192,-0.188586,51.389762,1,3,1,1,15/01/2022,7,00:36,-1,E09000024,E09000024,3,297,3,40,6,2,5,0,0,5,4,1,4,0,2,1,1,2,E01003438
2022010354792,2022,010354792,533882,197788,-0.065679,51.662934,1,3,3,1,14/01/2022,6,08:44,-1,E09000010,E09000010,5,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01001538
2022010354794,2022,010354794,536804,181655,-0.029741,51.51726,1,2,2,1,15/01/2022,7,05:35,-1,E09000030,E09000030,4,140,3,20,6,2,3,1205,0,4,4,7,1,0,0,1,1,2,E01004271
2022010354802,2022,010354802,531003,175265,-0.115666,51.46121,1,2,2,1,15/01/2022,7,06:50,-1,E09000022,E09000022,3,23,6,20,7,2,3,2217,0,5,4,7,4,0,0,1,1,2,E01003050
2022010354803,2022,010354803,542418,182069,0.051282,51.519594,1,1,2,1,15/01/2022,7,07:08,-1,E09000025,E09000025,3,13,3,50,0,-1,0,-1,0,0,4,7,2,0,0,1,1,2,E01003483
2022010354815,2022,010354815,526183,169865,-0.186932,51.413773,1,3,1,1,15/01/2022,7,07:36,-1,E09000024,E09000024,6,0,3,20,3,4,6,0,0,0,4,7,2,0,0,1,1,2,E01003357
2022010354825,2022,010354825,526743,181257,-0.174803,51.516028,1,3,1,1,13/01/2022,5,12:11,-1,E09000033,E09000033,3,4205,2,20,3,2,5,0,0,5,1,1,1,4,0,1,1,2,E01033594
2022010354833,2022,010354833,533670,188289,-0.072363,51.577625,1,3,2,1,13/01/2022,5,17:16,-1,E09000014,E09000014,6,0,6,20,0,-1,0,-1,0,0,4,1,2,0,0,1,3,2,E01002055
2022010354837,2022,010354837,527659,195634,-0.156388,51.645024,1,3,2,1,15/01/2022,7,13:12,-1,E09000003,E09000003,3,110,6,30,0,-1,0,-1,0,1,1,1,2,0,0,1,1,2,E01000172
2022010354840,2022,010354840,544647,183116,0.083815,51.528436,1,3,2,1,15/01/2022,7,11:30,-1,E09000002,E09000002,3,13,3,50,5,4,5,0,0,0,1,1,2,0,0,1,1,2,E01000092
2022010354841,2022,010354841,549070,184554,0.148137,51.540207,1,3,2,1,14/01/2022,6,19:00,-1,E09000002,E09000002,3,1240,6,30,6,2,3,1240,9,5,4,1,1,3,0,1,3,2,E01000085
2022010354846,2022,010354846,537334,192186,-0.017997,51.611763,1,3,2,1,15/01/2022,7,12:05,-1,E09000031,E09000031,3,112,6,20,6,4,3,112,0,0,1,2,2,0,0,1,3,2,E01004454
2022010354847,2022,010354847,522067,179619,-0.242724,51.502336,1,2,2,1,15/01/2022,7,13:42,-1,E09000013,E09000013,4,408,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001860
2022010354848,2022,010354848,531690,173037,-0.106611,51.441028,1,3,2,1,14/01/2022,6,23:43,-1,E09000022,E09000022,3,205,7,30,6,2,3,215,9,8,7,9,9,9,9,1,3,2,E01003164
